model,base_model,reasoning,family,language,puzzle,truncated,n_correct_cells,n_cells,solved,params_b,log10_resource
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,626,0,4,6,0,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,811,0,4,6,0,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,416,0,0,6,0,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,694,0,4,6,0,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,127,0,2,6,0,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,254,0,0,6,0,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,633,0,2,6,0,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,441,0,6,6,1,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,183,0,4,6,0,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,708,0,4,6,0,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,577,0,0,6,0,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,452,0,4,6,0,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,567,0,2,6,0,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,449,0,0,6,0,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,485,0,5,6,0,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,330,0,2,6,0,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,786,0,2,6,0,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,482,0,4,6,0,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,964,0,2,6,0,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,161,0,4,6,0,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,542,0,4,6,0,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,352,0,4,6,0,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,292,0,4,6,0,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,266,0,3,6,0,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,863,0,0,6,0,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,926,0,3,6,0,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,249,0,2,6,0,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,365,0,0,6,0,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,317,0,4,6,0,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,130,0,4,6,0,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,791,0,0,6,0,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,369,0,4,6,0,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,9,0,0,6,0,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,790,0,6,6,1,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,248,0,6,6,1,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,648,0,4,6,0,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,166,0,0,6,0,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,264,0,5,6,0,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,296,0,4,6,0,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,98,0,6,6,1,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,235,0,5,6,0,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,182,0,6,6,1,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,384,0,2,6,0,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,893,0,4,6,0,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,933,0,4,6,0,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,eng,491,0,3,6,0,22.637,8.9465
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,256,0,1,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,866,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,289,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,540,0,2,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,212,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,439,0,6,6,1,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,687,0,3,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,702,0,4,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,717,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,522,0,2,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,150,0,4,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,519,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,990,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,795,0,2,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,760,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,915,0,2,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,406,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,745,0,2,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,561,0,2,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,547,0,2,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,960,0,2,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,413,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,306,0,1,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,520,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,963,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,852,0,2,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,480,0,2,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,737,0,2,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,395,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,944,0,1,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,935,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,358,0,4,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,153,0,1,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,510,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,890,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,549,0,1,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,189,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,411,0,2,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,573,0,2,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,34,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,250,0,1,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,993,0,3,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,342,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,293,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,422,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,450,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,727,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,116,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,355,0,2,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,434,0,2,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,129,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,883,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,475,0,5,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,196,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,607,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,1020,0,2,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,415,0,3,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,875,0,3,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,750,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,983,0,2,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,433,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,682,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,1006,0,3,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,995,0,1,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,862,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,404,0,6,6,1,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,333,0,1,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,763,0,6,6,1,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,41,0,2,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,412,0,2,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,43,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,802,0,3,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,57,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,262,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,579,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,99,0,3,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,632,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,392,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,51,0,2,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,925,0,2,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,341,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,299,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,281,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,879,0,2,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,822,0,2,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,285,0,3,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,488,0,1,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,190,0,1,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,92,0,1,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,357,0,2,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,11,0,2,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,723,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,887,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,615,0,3,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,747,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,630,0,2,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,916,0,2,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,532,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,595,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,550,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,724,0,3,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,157,0,3,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,401,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,659,0,3,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,818,0,4,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,748,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,928,0,2,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,823,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,339,0,5,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,505,0,2,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,210,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,888,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,28,0,2,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,685,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,375,0,2,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,828,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,108,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,667,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,793,0,1,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,410,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,673,0,4,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,909,0,4,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,48,0,1,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,774,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,133,0,1,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,957,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,706,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,948,0,1,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,425,0,6,6,1,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,734,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,1013,0,2,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,294,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,4,0,1,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,628,0,3,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,954,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,1010,0,1,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,744,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,701,0,2,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,721,0,1,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,788,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,38,0,2,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,658,0,1,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,776,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,799,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,858,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,473,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,125,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,906,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,719,0,2,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,419,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,804,0,6,6,1,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,644,0,2,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,649,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,354,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,284,0,3,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,816,0,4,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,376,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,647,0,0,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,324,0,1,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,503,0,2,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,905,0,2,6,0,22.637,5.8904
EuroLLM-22B-Instruct-2512,EuroLLM-22B-Instruct-2512,off,EuroLLM,isl,423,0,0,6,0,22.637,5.8904
